,State,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days SO2,Days PM2.5,Days PM10,prcp,tmax
10,HI,2017.0,364.25,266.25,22.75,33.0,41.75,0.5,0.0,127.0,76.75,52.5,0.25,20.25,64.25,106.0,173.5,0.0,42.35146452145215,79.05844332262505
11,IA,2017.0,277.6111111111111,210.11111111111111,67.33333333333333,0.16666666666666666,0.0,0.0,0.0,85.22222222222223,55.0,35.77777777777778,0.0,0.2777777777777778,84.8888888888889,7.888888888888888,165.0,19.555555555555557,26.00572452819565,60.53313271443241
12,ID,2017.0,330.95238095238096,259.23809523809524,59.57142857142857,7.952380952380952,3.0476190476190474,1.0952380952380951,0.047619047619047616,192.0,61.57142857142857,27.33333333333333,0.14285714285714285,0.7142857142857143,36.61904761904762,20.238095238095237,268.3333333333333,4.904761904761905,21.393496493733824,55.750287272373164
13,IL,2017.0,343.07407407407413,279.1111111111111,61.444444444444436,2.4814814814814814,0.037037037037037035,0.0,0.0,103.37037037037035,53.074074074074076,35.0,0.0,2.333333333333333,198.55555555555557,63.62962962962962,78.33333333333333,0.2222222222222222,30.1741302541102,63.97699159378449
14,IN,2017.0,301.390243902439,253.04878048780492,46.926829268292686,1.3902439024390243,0.024390243902439025,0.0,0.0,97.39024390243902,52.29268292682927,35.512195121951216,0.04878048780487805,0.8536585365853658,165.4390243902439,30.414634146341466,103.70731707317071,0.9268292682926829,35.90852212649611,64.08594535644588
15,KS,2017.0,323.0,283.3636363636364,39.36363636363637,0.18181818181818185,0.09090909090909093,0.0,0.0,93.9090909090909,48.09090909090909,32.18181818181818,0.0,1.2727272727272727,204.3636363636364,0.0,53.90909090909091,63.45454545454545,28.02058675579834,69.30512665550049
16,KY,2017.0,313.2142857142857,262.85714285714283,49.78571428571429,0.5714285714285714,0.0,0.0,0.0,91.75,52.92857142857143,39.07142857142857,0.0,2.0357142857142856,196.25,10.5,103.64285714285714,0.7857142857142857,37.93948634546317,68.59204101885545
17,LA,2017.0,329.6521739130435,281.30434782608694,47.26086956521739,1.0869565217391304,0.0,0.0,0.0,102.78260869565216,52.17391304347826,35.0,0.043478260869565216,4.3478260869565215,207.3913043478261,16.695652173913047,100.95652173913044,0.21739130434782608,49.08999117340252,78.1341262926878
18,MA,2017.0,361.5384615384616,313.84615384615387,44.615384615384606,2.8461538461538463,0.2307692307692308,0.0,0.0,129.61538461538458,51.769230769230774,37.46153846153846,0.0,6.0,263.0,0.0,92.53846153846152,0.0,34.818503592544474,59.35817775548361
19,MD,2017.0,327.5294117647058,260.41176470588243,61.764705882352935,5.0,0.35294117647058826,0.0,0.0,122.35294117647058,63.11764705882353,39.76470588235294,0.05882352941176471,11.764705882352944,202.52941176470588,20.823529411764707,91.17647058823529,1.1764705882352942,32.84210711955276,66.08498958420131
20,ME,2017.0,322.90909090909093,293.0,28.54545454545455,1.181818181818182,0.18181818181818185,0.0,0.0,123.27272727272728,48.72727272727273,33.81818181818182,0.0,10.727272727272727,213.27272727272728,0.09090909090909093,97.54545454545456,1.2727272727272727,33.181962563811695,54.22006569279973
21,MI,2017.0,307.64285714285717,260.17857142857144,45.64285714285714,1.7857142857142858,0.03571428571428571,0.0,0.0,105.64285714285714,55.14285714285714,35.392857142857146,0.0,0.5,206.64285714285717,15.75,83.78571428571429,0.9642857142857144,29.481398270107306,56.02566279679425
22,MN,2017.0,335.2,295.35,39.8,0.05,0.0,0.0,0.0,86.2,49.25,31.4,0.05,5.8,155.55,0.6,156.85,16.35,27.2897980830175,52.79021447848113
23,MO,2017.0,311.9583333333333,261.7916666666667,49.29166666666666,0.8333333333333334,0.04166666666666666,0.0,0.0,96.0,52.75,35.75,0.0,4.458333333333333,171.45833333333334,50.95833333333334,70.08333333333333,15.0,31.952507610790995,67.75526349545697
24,MS,2017.0,295.3636363636364,259.6363636363636,35.54545454545455,0.18181818181818185,0.0,0.0,0.0,78.0909090909091,50.09090909090909,35.81818181818182,0.0,7.363636363636362,171.45454545454547,0.2727272727272727,116.27272727272728,0.0,48.13421159302797,76.54514592418653
25,MT,2017.0,293.9473684210526,220.63157894736838,60.47368421052632,6.789473684210527,3.736842105263158,1.3157894736842106,0.8421052631578947,168.73684210526315,64.10526315789474,30.421052631578952,0.10526315789473684,1.0526315789473684,99.2105263157895,2.3157894736842106,177.4736842105263,13.789473684210524,15.226007176850839,54.47535672368195
26,NC,2017.0,322.10526315789474,275.3421052631579,45.28947368421053,1.3421052631578947,0.13157894736842105,0.0,0.0,89.89473684210527,53.026315789473685,36.55263157894737,0.0,0.5,191.18421052631575,32.10526315789474,93.15789473684212,5.157894736842105,39.99295905945318,71.69154932401466
27,ND,2017.0,358.27272727272725,322.72727272727275,33.72727272727273,1.2727272727272727,0.5454545454545454,0.0,0.0,142.36363636363637,48.81818181818182,33.27272727272727,0.0,1.0909090909090908,247.0909090909091,10.545454545454543,65.36363636363636,34.18181818181818,11.861349669082887,53.554055146615184
28,NE,2017.0,238.33333333333331,202.66666666666663,35.111111111111114,0.5555555555555556,0.0,0.0,0.0,91.55555555555556,48.111111111111114,28.33333333333333,0.0,0.0,76.0,12.333333333333336,107.55555555555556,42.444444444444436,30.355144103472576,63.76890057573074
29,NH,2017.0,354.71428571428567,323.85714285714283,30.0,0.7142857142857143,0.14285714285714285,0.0,0.0,104.85714285714286,50.14285714285714,36.0,0.0,0.0,305.14285714285717,0.2857142857142857,49.28571428571429,0.0,36.44035412513054,55.911276696227105
30,NJ,2017.0,349.3125,278.4375,67.375,3.5,0.0,0.0,0.0,115.625,57.6875,38.4375,0.0,26.25,200.75,0.0,122.3125,0.0,34.1222043048447,64.21119242795572
31,NM,2017.0,264.3125,189.1875,70.8125,3.875,0.25,0.0,0.125,122.0,52.5625,31.0625,0.0,0.75,184.375,0.0,46.9375,32.25,11.82455264169884,69.26369438842093
32,NV,2017.0,357.66666666666674,275.6666666666667,76.44444444444444,5.0,0.5555555555555556,0.0,0.0,144.11111111111111,59.22222222222222,37.444444444444436,0.0,6.0,208.66666666666663,0.0,61.444444444444436,81.55555555555556,12.332221806996865,62.791507108407146
33,NY,2017.0,352.3225806451613,317.4193548387097,32.70967741935484,2.096774193548387,0.0967741935483871,0.0,0.0,99.22580645161291,49.096774193548384,31.64516129032258,0.03225806451612903,9.129032258064516,232.70967741935485,33.09677419354839,77.29032258064517,0.06451612903225806,34.648891468662065,57.86637109687751
34,OH,2017.0,328.02439024390236,271.7317073170732,54.707317073170735,1.5609756097560976,0.024390243902439025,0.0,0.0,105.07317073170731,52.78048780487804,35.439024390243894,0.4878048780487805,7.829268292682928,180.2682926829268,29.560975609756103,102.0,7.878048780487805,34.39639170250532,63.25017028965668
35,OK,2017.0,310.7857142857143,258.5,51.28571428571429,0.9642857142857144,0.03571428571428571,0.0,0.0,93.64285714285714,51.75,35.42857142857143,0.0,6.071428571428571,199.78571428571428,19.785714285714285,65.64285714285714,19.5,29.722309376599192,73.86376398916967
36,OR,2017.0,342.17391304347825,265.7391304347826,62.95652173913044,7.434782608695652,4.739130434782608,0.9565217391304348,0.3478260869565217,215.1304347826087,69.69565217391305,28.782608695652176,0.0,2.3043478260869565,54.04347826086956,0.0,285.5652173913044,0.2608695652173913,37.99810076446616,58.55670612966569
37,PA,2017.0,361.84210526315786,269.5263157894737,89.76315789473685,2.3947368421052637,0.15789473684210525,0.0,0.0,108.89473684210527,59.0,40.68421052631579,0.0,1.631578947368421,211.36842105263162,11.13157894736842,136.31578947368422,1.3947368421052628,33.372795135753414,61.37698807713851
38,RI,2017.0,358.66666666666674,318.6666666666667,35.333333333333336,4.333333333333333,0.3333333333333333,0.0,0.0,144.66666666666666,50.66666666666666,34.333333333333336,0.0,8.333333333333334,204.0,0.0,146.33333333333334,0.0,35.78709530669497,60.67951975987994
39,SC,2017.0,305.6842105263158,270.3684210526316,35.0,0.3157894736842105,0.0,0.0,0.0,84.15789473684211,49.31578947368421,35.631578947368425,0.0,0.5789473684210527,201.63157894736838,0.631578947368421,84.63157894736842,18.210526315789476,39.640016959102475,75.67683694935477
40,SD,2017.0,339.4,304.9,33.5,0.8,0.2,0.0,0.0,107.9,47.7,31.6,0.0,3.0,185.9,0.0,122.3,28.2,18.257443572541593,59.009603013854004
41,TN,2017.0,309.7391304347826,261.1304347826087,47.43478260869565,1.0869565217391304,0.08695652173913042,0.0,0.0,94.34782608695652,54.30434782608695,36.869565217391305,0.0,1.2173913043478262,152.34782608695653,12.565217391304348,140.69565217391303,2.9130434782608696,43.67343113390521,70.50904565289709
42,TX,2017.0,331.6530612244898,273.55102040816325,52.775510204081634,4.6938775510204085,0.6326530612244898,0.0,0.0,114.40816326530613,56.0,32.83673469387755,0.020408163265306117,3.204081632653061,179.51020408163262,43.3265306122449,105.44897959183672,0.14285714285714285,30.000053587875747,79.91820295742932
43,UT,2017.0,317.14285714285717,203.78571428571428,101.07142857142857,10.714285714285714,1.4285714285714286,0.14285714285714285,0.0,127.07142857142857,68.92857142857143,40.57142857142857,0.0,10.428571428571429,252.78571428571428,0.0,52.714285714285715,1.2142857142857142,14.143049557446446,60.10123082199611
44,VA,2017.0,267.42857142857144,243.25714285714287,21.914285714285718,1.457142857142857,0.8,0.0,0.0,79.45714285714286,45.0,29.742857142857147,0.6,27.142857142857146,148.4,25.285714285714285,57.2,8.8,32.603067180992696,68.27790501905973
45,VT,2017.0,285.5,259.75,25.5,0.25,0.0,0.0,0.0,72.5,42.5,29.0,0.5,2.25,203.25,0.0,79.25,0.25,35.71274863169136,54.499959677419355
46,WA,2017.0,344.16666666666674,280.56666666666666,53.3,6.0,3.7666666666666666,0.5333333333333333,0.0,178.86666666666667,60.13333333333333,26.8,0.0,3.533333333333333,44.36666666666667,6.2333333333333325,284.8333333333333,5.2,36.11109722569358,55.68780951235644
47,WI,2017.0,311.14285714285717,272.2142857142857,36.607142857142854,2.321428571428572,0.0,0.0,0.0,100.67857142857143,53.964285714285715,35.67857142857143,0.0,0.5,219.85714285714286,14.964285714285715,75.78571428571429,0.03571428571428571,29.24256549313134,55.40584904172253
48,WV,2017.0,304.5,269.75,33.625,0.875,0.25,0.0,0.0,90.25,50.625,31.625,0.0,0.0,153.5,62.8125,78.375,9.8125,34.866198451287595,64.66196961416549
49,WY,2017.0,331.5294117647058,258.70588235294116,70.23529411764707,1.8823529411764703,0.5294117647058824,0.1176470588235294,0.0,169.41176470588238,59.470588235294116,38.470588235294116,0.0,2.647058823529412,259.41176470588243,7.9411764705882355,18.823529411764707,42.70588235294117,15.658747315132636,54.05072202122382
